customer_id,age,gender,country,tenure_months,monthly_charges,total_charges,contract_type,payment_method,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,num_service_calls,days_since_last_interaction,churn
CUST_000184,52,Female,Canada,12,102.11,1330.51,Month-to-month,Mailed check,Yes,No,No,No,No,Yes,No,Yes,No,2,5,Yes
CUST_000185,41,Male,UK,39,72.61,2944.7,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,2,12,Yes
CUST_000186,55,Other,USA,14,50.57,842.86,Month-to-month,Electronic check,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,0,6,Yes
CUST_000187,52,Other,Germany,23,47.5,1207.95,Month-to-month,Credit card,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,3,24,No
CUST_000188,43,Female,USA,17,59.21,1028.44,One year,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Yes
CUST_000189,32,Other,USA,36,53.75,1888.82,Month-to-month,Electronic check,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,1,52,Yes
CUST_000190,22,Male,France,6,88.82,606.45,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,3,18,Yes
CUST_000191,38,Other,UK,17,75.54,1239.93,One year,Bank transfer,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,2,27,Yes
CUST_000192,57,Other,Canada,2,57.01,124.54,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,1,26,Yes
CUST_000193,48,Female,France,23,57.96,1294.9,Two year,Bank transfer,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,2,17,No
CUST_000194,26,Other,Germany,26,82.58,2173.77,Month-to-month,Bank transfer,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,3,25,Yes
CUST_000195,47,Female,USA,1,90.27,214.48,Month-to-month,Credit card,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,0,2,Yes
CUST_000196,50,Female,UK,22,18.91,381.18,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,1,14,Yes
CUST_000197,31,Other,USA,10,60.72,557.06,Two year,Mailed check,Yes,No,No,Yes,No internet service,Yes,No,No,No,2,37,Yes
CUST_000198,47,Male,Canada,2,67.29,123.96,One year,Electronic check,No,No,DSL,No,No,No,No,No,Yes,1,13,Yes
CUST_000199,45,Female,USA,10,78.7,669.14,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,0,8,Yes
CUST_000200,27,Other,USA,4,67.82,337.71,Month-to-month,Mailed check,Yes,No,DSL,No,No,Yes,No,No,Yes,1,24,Yes
CUST_000201,50,Female,UK,10,75.18,763.45,One year,Bank transfer,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,0,19,Yes
CUST_000202,53,Male,USA,9,59.08,528.15,Month-to-month,Electronic check,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,3,22,Yes
CUST_000203,61,Male,USA,26,44.85,1199.06,Two year,Electronic check,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,2,95,No
CUST_000204,60,Female,Germany,29,84.6,2306.15,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,0,4,No
CUST_000205,24,Male,USA,18,85.4,1677.22,One year,Bank transfer,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,1,28,Yes
CUST_000206,30,Other,USA,1,81.3,29.33,Two year,Credit card,Yes,No phone service,DSL,No,No,No,No,No,No,2,0,Yes
CUST_000207,52,Other,USA,53,85.74,4507.0,Month-to-month,Credit card,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,2,31,Yes
CUST_000208,52,Female,France,23,40.71,1022.76,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,0,6,No
CUST_000209,52,Male,Germany,1,52.31,113.44,Month-to-month,Bank transfer,No,Yes,DSL,No,No,No,No,No internet service,No,1,49,Yes
CUST_000210,80,Other,UK,34,93.0,3361.77,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,No,No,Yes,No,2,9,Yes
CUST_000211,53,Other,Germany,4,73.91,199.11,Two year,Credit card,No,Yes,DSL,Yes,No,Yes,No,No,No,1,15,Yes
CUST_000212,62,Other,USA,17,66.4,1035.11,Month-to-month,Credit card,Yes,No phone service,DSL,No internet service,No,No,No,Yes,Yes,4,21,Yes
CUST_000213,59,Female,Canada,12,58.7,584.85,Two year,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,1,28,No
CUST_000214,54,Female,USA,10,96.7,980.33,Two year,Mailed check,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,0,10,Yes
CUST_000215,40,Other,Germany,44,20.74,885.46,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,0,5,Yes
CUST_000216,56,Other,Canada,11,72.35,726.34,Month-to-month,Credit card,Yes,No,DSL,No,Yes,Yes,No,No,Yes,0,30,Yes
CUST_000217,33,Male,France,1,63.33,56.77,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,17,Yes
CUST_000218,41,Male,USA,58,33.69,1850.64,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,2,1,Yes
CUST_000219,37,Male,USA,50,105.42,5425.4,Month-to-month,Electronic check,No,No,No,No,No,Yes,Yes,No,No internet service,1,23,Yes
CUST_000220,46,Female,France,23,18.25,349.83,Month-to-month,Electronic check,No,No,DSL,Yes,Yes,No,Yes,No,No,1,18,Yes
CUST_000221,79,Other,USA,12,68.03,759.26,One year,Mailed check,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,2,21,Yes
CUST_000222,18,Female,France,1,78.21,0.0,Two year,Credit card,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,1,3,Yes
CUST_000223,55,Other,France,31,40.62,1094.78,Month-to-month,Credit card,No,Yes,DSL,Yes,No internet service,No,No,No,No,1,19,Yes
CUST_000224,20,Male,France,1,71.93,13.13,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No,1,41,Yes
CUST_000225,37,Male,USA,1,59.39,28.84,Two year,Bank transfer,Yes,No,DSL,No,No,No,Yes,No,Yes,1,4,Yes
CUST_000226,61,Male,France,15,89.7,1417.46,Month-to-month,Electronic check,Yes,Yes,No,No,No,No,No,Yes,No internet service,1,29,Yes
CUST_000227,45,Male,Germany,3,118.75,206.69,Month-to-month,Mailed check,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,2,5,Yes
CUST_000228,28,Other,France,1,73.46,118.68,Two year,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,1,11,Yes
CUST_000229,34,Male,USA,11,80.1,943.53,Two year,Credit card,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,5,13,Yes
CUST_000230,55,Other,USA,2,40.62,148.94,Two year,Credit card,Yes,Yes,No,Yes,No,Yes,Yes,No,No,2,43,Yes
CUST_000231,34,Other,USA,3,70.37,314.68,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,0,7,Yes
CUST_000232,48,Female,USA,1,55.67,0.0,Month-to-month,Mailed check,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,3,9,Yes
CUST_000233,45,Male,Germany,4,84.47,392.0,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,0,61,Yes
CUST_000234,35,Male,Canada,25,29.35,910.24,Two year,Electronic check,Yes,No,DSL,No,No,No,No internet service,Yes,No,4,40,Yes
CUST_000235,77,Female,USA,33,38.16,1399.38,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,No,No,Yes,2,21,Yes
CUST_000236,54,Other,France,12,94.5,1323.2,Month-to-month,Credit card,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,1,11,Yes
CUST_000237,18,Male,USA,14,70.25,1007.6,Two year,Electronic check,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,3,47,Yes
CUST_000238,47,Other,USA,1,98.1,38.91,Two year,Mailed check,No,No,No,No,No,Yes,No,Yes,Yes,1,24,Yes
CUST_000239,35,Female,USA,1,74.09,0.0,One year,Electronic check,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,0,12,Yes
CUST_000240,57,Other,USA,5,77.74,264.45,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,1,11,Yes
CUST_000241,33,Male,Canada,15,57.26,806.4,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,4,18,Yes
CUST_000242,43,Other,USA,26,60.16,1529.63,Two year,Electronic check,No,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,2,89,Yes
CUST_000243,52,Other,Germany,18,89.11,1524.81,One year,Credit card,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,4,30,Yes
CUST_000244,57,Male,UK,9,61.42,586.73,Month-to-month,Bank transfer,No,No,Fiber optic,No,No,No,No,Yes,No,0,34,Yes
CUST_000245,26,Male,Canada,2,94.59,208.66,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1,14,Yes
CUST_000246,39,Other,USA,30,62.25,1871.71,Two year,Electronic check,Yes,No,DSL,No,Yes,No,No,Yes,Yes,1,112,Yes
CUST_000247,37,Other,USA,9,35.51,398.11,Month-to-month,Credit card,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,1,15,Yes
CUST_000248,35,Female,USA,26,33.23,817.04,One year,Credit card,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,2,0,No
CUST_000249,71,Male,UK,14,60.71,959.49,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,No,1,48,Yes
CUST_000250,51,Other,USA,26,87.89,2164.85,Month-to-month,Electronic check,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,1,21,Yes
CUST_000251,26,Male,Canada,47,48.37,2243.16,Two year,Credit card,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0,4,No
CUST_000252,58,Female,Germany,50,83.29,4196.59,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,1,0,Yes
CUST_000253,76,Other,Germany,15,67.52,820.91,One year,Mailed check,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,0,145,No
CUST_000254,60,Other,UK,14,80.16,1071.79,Month-to-month,Credit card,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,1,31,Yes
CUST_000255,22,Other,USA,6,57.76,417.72,Month-to-month,Electronic check,Yes,Yes,No,No,No internet service,No,Yes,No internet service,Yes,3,18,Yes
CUST_000256,37,Male,UK,54,69.58,3714.33,Two year,Mailed check,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,0,12,No
CUST_000257,64,Female,Australia,12,88.47,879.36,Two year,Bank transfer,Yes,Yes,DSL,No,No,No,Yes,Yes,No,6,2,Yes
CUST_000258,34,Male,France,2,64.57,40.41,One year,Bank transfer,Yes,No,No,No,No,No,No,Yes,Yes,0,31,Yes
CUST_000259,51,Other,Canada,11,51.88,436.15,Month-to-month,Electronic check,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,1,13,Yes
CUST_000260,56,Female,France,2,19.56,88.73,Month-to-month,Bank transfer,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,2,137,Yes
CUST_000261,31,Other,USA,13,78.54,1032.73,Two year,Bank transfer,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,1,3,Yes
CUST_000262,44,Other,USA,16,45.71,575.19,Month-to-month,Bank transfer,No,No,Fiber optic,No,No,Yes,No,Yes,No,0,8,Yes
CUST_000263,18,Male,USA,8,51.99,252.09,Two year,Bank transfer,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,2,15,Yes
CUST_000264,29,Other,USA,1,38.23,0.0,Month-to-month,Electronic check,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,3,47,Yes
CUST_000265,41,Female,USA,57,59.25,3380.26,Two year,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,2,45,No
CUST_000266,26,Other,UK,29,117.44,3338.53,Two year,Mailed check,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,1,8,Yes
CUST_000267,69,Other,Germany,36,73.8,2691.86,Month-to-month,Credit card,No,No,Fiber optic,No,No,No,No,No,Yes,2,13,Yes
CUST_000268,23,Male,Canada,9,48.9,471.63,Two year,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1,1,Yes
CUST_000269,38,Female,France,28,53.59,1553.82,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,1,14,Yes
CUST_000270,46,Male,Canada,13,29.03,236.08,Month-to-month,Electronic check,No,Yes,No,Yes,No,No internet service,No,No,Yes,2,5,Yes
CUST_000271,66,Other,USA,4,36.73,119.36,Month-to-month,Bank transfer,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,2,75,Yes
CUST_000272,23,Male,USA,2,32.76,173.07,One year,Electronic check,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,1,49,Yes
CUST_000273,62,Male,Germany,8,71.76,506.88,Month-to-month,Bank transfer,Yes,No,No,No,No,No,No,Yes,Yes,1,5,Yes
CUST_000274,45,Male,USA,2,76.17,70.98,One year,Credit card,Yes,No,No,No,No internet service,Yes,No,No,No internet service,5,20,Yes
CUST_000275,30,Male,USA,72,66.94,4770.84,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,No,Yes,Yes,3,95,Yes
CUST_000276,51,Other,USA,1,74.25,22.9,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,15,Yes
CUST_000277,47,Other,USA,11,45.84,516.44,One year,Credit card,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,2,17,Yes
CUST_000278,35,Female,UK,12,36.29,377.36,Month-to-month,Mailed check,Yes,Yes,No,No,No internet service,No,No,No,No,1,12,Yes
CUST_000279,46,Male,UK,7,36.13,50.96,One year,Mailed check,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,1,20,Yes
CUST_000280,39,Male,UK,16,35.03,678.96,One year,Electronic check,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,4,27,Yes
CUST_000281,46,Female,Germany,3,73.97,272.54,Two year,Mailed check,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,2,2,Yes
CUST_000282,54,Male,USA,30,115.34,3475.18,Month-to-month,Electronic check,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,4,2,Yes
CUST_000283,68,Female,USA,8,38.82,301.13,Month-to-month,Bank transfer,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,3,43,Yes
CUST_000284,26,Other,USA,17,56.45,927.4,One year,Mailed check,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1,121,Yes
CUST_000285,76,Female,USA,25,70.07,1671.81,One year,Credit card,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,1,20,Yes
CUST_000286,18,Male,France,43,58.02,2307.31,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No,No,No,No,No,0,59,Yes
CUST_000287,42,Female,France,36,73.32,2802.4,One year,Mailed check,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,1,60,Yes
CUST_000288,53,Other,Germany,18,50.62,913.16,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,1,13,Yes
CUST_000289,49,Male,USA,9,47.99,270.81,Month-to-month,Credit card,No,Yes,No,No internet service,No,No,No,No,No,1,11,Yes
CUST_000290,35,Other,Germany,13,60.44,683.12,One year,Mailed check,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,3,39,Yes
CUST_000291,41,Other,Germany,29,73.16,2152.21,Month-to-month,Electronic check,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,1,72,Yes
CUST_000292,37,Female,UK,42,97.06,4105.07,Month-to-month,Electronic check,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,1,57,Yes
CUST_000293,36,Other,UK,2,74.42,74.08,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,0,11,Yes
CUST_000294,57,Male,UK,9,58.7,420.48,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,1,13,Yes
CUST_000295,50,Other,Germany,29,85.77,2430.1,One year,Mailed check,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,1,39,Yes
CUST_000296,34,Other,France,11,90.0,797.09,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,0,11,Yes
CUST_000297,58,Female,USA,8,57.42,411.76,Two year,Credit card,Yes,No,No,No internet service,Yes,Yes,No,Yes,No internet service,0,57,Yes
CUST_000298,49,Other,France,10,61.35,567.01,One year,Electronic check,Yes,No,DSL,Yes,No,No,No internet service,No,No,0,21,Yes
CUST_000299,57,Female,USA,18,54.32,1130.47,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,1,10,Yes
CUST_000300,54,Female,USA,72,85.52,6112.56,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,1,10,Yes
CUST_000301,32,Male,Australia,13,66.85,894.4,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,2,45,Yes
CUST_000302,36,Male,Australia,4,29.86,279.28,One year,Credit card,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,0,3,Yes
CUST_000303,56,Male,USA,3,75.15,118.73,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,1,80,Yes
CUST_000304,54,Male,UK,1,102.24,39.77,Month-to-month,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,4,16,Yes
CUST_000305,44,Female,USA,16,104.22,1613.5,Month-to-month,Bank transfer,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,1,55,Yes
CUST_000306,46,Other,UK,15,53.02,627.88,One year,Credit card,Yes,No,No,No internet service,No,No,Yes,No internet service,No,3,47,Yes
CUST_000307,64,Male,France,4,47.58,164.19,One year,Bank transfer,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,1,45,Yes
CUST_000308,36,Male,Australia,23,112.45,2702.61,One year,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,2,33,Yes
CUST_000309,53,Male,Germany,27,104.17,2897.08,Two year,Electronic check,No,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,1,20,Yes
CUST_000310,41,Other,USA,5,76.68,501.64,Month-to-month,Bank transfer,Yes,No,No,No,No,No internet service,No,No,Yes,1,14,Yes
CUST_000311,41,Male,Germany,8,22.2,114.18,One year,Bank transfer,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,1,26,Yes
CUST_000312,61,Other,USA,72,49.84,3475.7,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,1,22,Yes
CUST_000313,57,Female,Canada,9,37.66,564.55,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,2,12,Yes
CUST_000314,57,Female,Canada,28,110.31,3110.13,One year,Credit card,Yes,No,No,No,No,No,No,No,No internet service,3,20,Yes
CUST_000315,64,Female,Germany,12,26.86,161.09,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,2,13,Yes
CUST_000316,45,Other,USA,31,110.09,3668.87,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,1,32,Yes
CUST_000317,55,Male,USA,29,62.36,1799.5,Two year,Electronic check,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,1,54,Yes
CUST_000318,40,Male,USA,22,35.06,476.53,Month-to-month,Credit card,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,2,46,Yes
CUST_000319,49,Male,France,38,89.67,3552.91,Month-to-month,Bank transfer,Yes,Yes,No,No,No,Yes,No,No,No,1,12,Yes
CUST_000320,43,Male,UK,56,80.74,4290.26,Two year,Bank transfer,Yes,Yes,No,No,No,No,No,Yes,No,2,21,Yes
CUST_000321,46,Male,USA,17,33.34,595.7,Month-to-month,Credit card,Yes,No,No,No,No,No,No,No,Yes,1,0,Yes
CUST_000322,53,Other,UK,5,64.37,406.09,One year,Credit card,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,2,61,Yes
CUST_000323,32,Female,France,10,99.39,1062.03,Two year,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,No,No,1,8,Yes
CUST_000324,76,Male,USA,28,54.75,1688.68,Month-to-month,Credit card,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,2,17,Yes
CUST_000325,29,Female,Canada,21,106.99,2348.57,Month-to-month,Bank transfer,No,No,DSL,Yes,Yes,Yes,No,No,No internet service,2,4,Yes
CUST_000326,26,Other,Canada,3,46.38,324.8,One year,Electronic check,Yes,Yes,No,No,No,Yes,No,Yes,No,2,34,Yes
CUST_000327,62,Other,Canada,1,24.45,15.15,One year,Electronic check,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,23,Yes
CUST_000328,56,Male,USA,22,66.13,1413.51,Month-to-month,Mailed check,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,2,13,Yes
CUST_000329,54,Other,USA,5,28.48,107.75,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,2,22,Yes
CUST_000330,54,Female,USA,13,68.12,1022.95,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,0,5,No
CUST_000331,44,Male,USA,27,65.13,1694.53,Two year,Electronic check,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,3,44,Yes
CUST_000332,31,Male,USA,16,46.03,821.17,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,0,9,Yes
CUST_000333,46,Female,Germany,1,111.97,25.98,Two year,Credit card,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,0,28,Yes
CUST_000334,34,Male,UK,4,64.9,175.42,Two year,Bank transfer,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,0,68,Yes
CUST_000335,59,Male,Canada,4,86.61,464.86,Two year,Credit card,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,1,1,Yes
CUST_000336,42,Female,USA,5,88.22,484.76,One year,Credit card,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,2,14,Yes
CUST_000337,32,Male,Germany,16,109.03,1528.44,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,2,4,Yes
CUST_000338,40,Male,France,14,34.76,401.32,Month-to-month,Credit card,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,4,71,Yes
CUST_000339,51,Female,France,4,21.06,0.0,One year,Credit card,Yes,No,Fiber optic,No,No,No,No,No internet service,No,3,13,Yes
CUST_000340,36,Other,Canada,1,108.1,70.55,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,2,7,Yes
CUST_000341,32,Female,France,3,79.53,211.24,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,2,33,Yes
CUST_000342,48,Male,Canada,72,68.16,4859.96,One year,Electronic check,Yes,No,No,No,No,Yes,No,Yes,No internet service,2,23,Yes
CUST_000343,48,Female,USA,12,61.67,860.66,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,0,50,Yes
CUST_000344,37,Male,UK,40,57.23,2330.66,One year,Credit card,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,1,41,Yes
CUST_000345,37,Male,USA,37,86.53,3448.16,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,0,110,Yes
CUST_000346,48,Female,USA,14,28.91,458.09,Month-to-month,Bank transfer,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,1,2,No
